Date,Time,CO(GT),NOx(GT),NO2(GT),O3(GT),SO2(GT),PM2.5,PM10,Temperature,Humidity,Pressure,WindSpeed,WindDirection,CO_NOx_Ratio,NOx_NO2_Ratio,Temp_Humidity_Index,AirQualityIndex,CO_MA3,NO2_MA3,O3_MA3,DayOfWeek,Hour
2024-01-02,06:00,6.1146940338242395,201.70997674351062,71.34201755054738,90.92933648399288,23.531299114549768,158.16178101618667,287.6242060728892,39.95201816970426,47.3073708394461,1049.3545147724242,9.014476067816082,297.10706796697536,0.03016474143036963,2.7882824335465934,18.900249393384883,84.58092262987077,4.213152450495479,112.70603440680941,76.15367217165122,1,6
2024-01-02,07:00,1.7881888245041864,81.92253865254793,128.79971776353676,61.62364919780854,11.299070077455644,26.93710177370765,61.37797216678406,29.830193596994796,97.29450678812962,1006.5171687099274,16.859294755602367,199.3338996032704,0.021564569217988376,0.6311457379421325,29.023139734140308,170.78461201156853,2.820913981418801,120.51832938609095,69.63737166186777,1,7
2024-01-02,08:00,0.7440107705542672,25.287660807195127,49.88068323571409,136.5051243267775,43.405378207633746,146.22450627483306,52.081556966336485,16.7946836122078,66.41928313826884,950.1869345129562,1.755812514376851,30.654941169209508,0.02830266169406089,0.4969992381990117,11.154908460568734,245.69440799872638,2.8822978762942313,83.34080618326605,96.35270333619296,1,8
2024-01-02,09:00,9.493966818808,297.78195685084125,22.746609628263826,98.35697167218275,21.473121499206428,80.20344450633611,132.11468895819974,-4.542178186963446,47.42516101896383,1043.307990359042,11.892357061820992,131.1764795999258,0.031775569444936744,12.539977769980835,-2.154135318935666,462.8568905038604,4.008722137955485,67.14233687583821,98.82858173225624,1,9
2024-01-02,10:00,9.659757127438137,47.70425087124919,159.08246079347842,157.95575157358604,37.76530948060627,19.308786000036314,24.418304821511043,26.386962546908084,82.25212095711252,973.489440612819,11.564313627460756,31.11325221477262,0.1983349903681699,0.2979979857555551,21.70383635099082,453.48211467498027,6.632578238933469,77.23658455248543,130.93928252418206,1,10
2024-01-02,11:00,8.103133746352965,296.53787719508085,20.694756058332658,98.29436072225013,27.853620538858053,163.48235963915923,199.92202436269062,12.521252402400311,36.579566812618104,1018.8529053068957,8.504291385333504,112.0612902719416,0.027233956976308402,13.668643076591993,4.5802198883125715,435.93605963468855,9.085619230866367,67.50794216002494,118.20236132267296,1,11
2024-01-02,12:00,3.11567631481637,293.20669983736775,55.00489762083733,43.648971987847474,19.71171585949052,118.0279611961396,32.47384628190524,23.484391160287245,33.92166352241966,1001.5080154955442,16.59549282848186,93.16515623951683,0.010590093007870524,5.235376052687872,7.966296149681504,111.26346697179595,6.95952239620249,78.26070482421612,99.96636142789453,1,12
2024-01-02,13:00,1.0669539286632004,238.35161306850387,171.16677497749058,153.34544691955386,40.683944336889894,50.973495008396746,26.828591857341408,22.301228355809293,69.08929092199668,982.5433756840886,18.857801226713853,139.8799067892186,0.004457684303793816,1.3844228254822477,15.407760537923899,364.8381886068428,4.095254663277512,82.28880955222017,98.4295932098838,1,13
2024-01-02,14:00,6.873906962470353,198.1674656625173,69.94738812865478,100.74220904247787,29.63902665058604,179.46282899487025,150.7042115005663,16.637442545847428,45.143862577128544,978.2639523676389,9.306717238272215,301.4195723963708,0.034513201940913195,2.7931608321248387,7.510784199246079,191.7458720452297,3.6855124019833077,98.70635357566088,99.2455426499597,1,14
2024-01-02,15:00,4.457509688022053,173.7643080250743,194.63602455331807,38.024545827697466,20.137543018924553,13.825371204757534,287.7581244719294,37.49743289768453,22.232622425048163,1042.8759862507104,9.122941019967994,54.13560167173684,0.02550583547861793,0.8882019986953738,8.336662675227998,465.59146377054014,4.132790193051869,145.25006255315444,97.37073392990972,1,15
2024-01-02,16:00,1.3081785249633104,259.96436206797256,195.9671326199981,112.60789798216376,6.370295646421225,44.35482359856377,133.77082145831628,-3.9584144590096253,16.02678117609179,1041.1925895919837,10.041274593414895,110.18302158729871,0.005012862731895068,1.3198362519167746,-0.6344064233882504,107.26791818927856,4.2131983918185725,153.51684843399028,83.79155095077968,1,16
2024-01-02,17:00,5.002251410101574,87.54241696422689,54.38692807025778,65.03130092469453,44.87682037456869,151.6491509221429,113.37953601155981,27.045961801266472,80.90583186236296,1001.3134840053779,14.462480616661232,94.00220795577872,0.05649553718555701,1.580560973758649,21.881760380491563,70.6289766019797,3.5893132076956458,148.3300284145246,71.88791491151856,1,17
2024-01-02,18:00,0.4404463590406621,140.83668253297824,9.1546662277282,152.14860460027978,2.7380096817416613,143.3286964104284,299.4074474956629,13.442794073479568,70.831965862211,975.8495195535139,13.361205813979247,106.61099296928681,0.0031053064071648357,13.869159199778663,9.521795309054372,421.19258731675643,2.250292098035182,86.50290897266133,109.92926783571268,1,18
2024-01-02,19:00,9.102271980579943,186.19760084058407,141.30759355687044,82.14065321773117,43.29618007003476,61.407980276273214,164.2709986259632,27.120570272122507,47.0618402145943,960.2342032171998,4.456698984137741,129.8244509305532,0.04862387092413306,1.3084164814168813,12.763439446753058,358.45379755950415,4.848323249907392,68.28306261828546,99.7735195809018,1,19
2024-01-02,20:00,2.6619218178401676,123.94595228497784,90.7463140270204,131.0330031012276,18.63811471927462,17.094850693792708,118.82000799817207,25.384884139283436,90.6604871653951,965.6576382859085,1.2779069719868663,87.95222997610985,0.021304586256374537,1.3509638354351134,23.014059627045476,410.710839111915,4.068213385820258,80.40285793720632,121.77408697307949,1,20
2024-01-02,21:00,6.658970615104422,128.8184497729901,21.049815947955683,18.100981166886452,32.32759941156888,172.32522408386404,121.89963586906453,-4.539289884080207,46.97710771983396,1002.2251725740605,18.985082596335786,339.32925800032433,0.05129448569713147,5.842155330322988,-2.1324270985598854,78.97169383906383,6.141054804508177,84.36790784394883,77.09154582861505,1,21
2024-01-02,22:00,3.1859396532851685,99.75511558312324,141.7970409766305,71.88835798811996,46.18778646794858,66.171039423631,66.53825384971805,7.840232282860207,73.92659243188452,980.782996057901,5.221395194674086,151.23661700855567,0.03162062427149676,0.6985797107619947,5.7960165654631,442.3963438747315,4.168944028743252,84.53105698386885,73.67411408541132,1,22
2024-01-02,23:00,5.248673409660327,169.70531318867629,7.203806913272324,177.00021712855937,8.433624159691021,43.16411591101172,158.5446866597863,3.5091184226701184,91.82037476865635,954.2068142259957,12.771933693811835,41.08077547101654,0.030746983275553353,20.686166188787645,3.222085686771665,338.81017832356827,5.031194559349973,56.68355461261948,88.9965187611886,1,23
2024-01-03,00:00,5.5124317654984685,255.3217838765197,174.16914140795618,145.71439181640955,28.780573306301697,105.63205536039054,137.2679581687217,2.514385882412154,85.66439128375991,995.51673853111,16.568760054874446,168.35709960983553,0.021505904344649943,1.4575728454470978,2.1539333606931668,325.7804014492883,4.649014942814655,107.72332976595298,131.53432231102963,2,0
2024-01-03,01:00,1.9300591097027178,61.256985023887545,28.59185329354744,29.62940362368023,38.45721025613941,182.49430386007722,88.53063594074989,27.78145078545097,55.9994298705621,1024.6189292464314,6.005535010943726,66.39548467008913,0.031001486965071764,2.0700624734864017,15.55745404962334,291.2919315490274,4.230388094953838,69.9882672049253,117.44800418954969,2,1
2024-01-03,02:00,9.69888781486913,280.395478587279,26.335063870598276,50.71976485642866,38.121607803233815,13.491582679458192,56.55662511451034,5.779810709190606,71.25727532020593,1039.1695115959988,12.708668273138574,77.80703130047519,0.03446710609410476,10.2577217274723,4.118535630034697,382.43824279558817,5.713792896690105,76.36535285736728,75.35452009883946,2,2
2024-01-03,03:00,7.773814951275034,207.03720847072066,35.95878729574832,60.03702978528863,26.755963815375694,154.3317971660231,100.25927191359057,16.363192674428536,47.22991990546321,1008.5284045683089,2.1580048229844984,102.61491035213977,0.037367425800510716,5.601839876779125,7.728322794109221,207.8041569403118,6.46758729194896,30.295234819964662,46.795399421799154,2,3
2024-01-03,04:00,9.401039521485473,247.15869059132902,192.09300533992123,117.41543532868478,31.612233535416447,116.63227944804824,157.5181650294415,6.114504787855578,68.24774550647027,1022.3292123842446,19.398628887513215,44.91354816934083,0.03788317668458054,1.2799981550664172,4.173011666596615,66.41062296658362,8.957914095876545,84.79561883542259,76.05740999013399,2,4
2024-01-03,05:00,8.958790769233723,167.30101709637347,138.94070269051537,136.50206194864833,38.118822712509385,87.9625777276043,26.916648962592486,21.110522054589847,33.17971945108563,986.4070470864932,1.1631655010125175,259.6028157288,0.053230758338814375,1.1955136274137952,7.004411992372469,269.6324332470983,8.711215080664743,122.33083177539497,104.6515090208739,2,5
2024-01-03,06:00,6.019209790229743,234.07549372579498,160.4729355572637,135.16526297661585,42.21035425011318,150.09568660048672,54.58576828934723,27.425819562698557,49.1267902392598,999.6238179216939,8.763493476819527,285.1007309032496,0.025605432939134358,1.4496267929852802,13.473424847964798,374.05097888678114,8.126346693649646,163.83554786256676,129.69425341798296,2,6
2024-01-03,07:00,9.226554926728857,5.843918804500696,80.12936216081785,92.26745607884611,38.32884174691732,193.3357627661183,284.82060742103766,9.898363241417943,28.859116384165514,1022.962685651003,10.736384841200465,141.942571889616,1.348139156861606,0.07203210587205958,2.8565801679682625,76.82372644383007,8.06818516206411,126.51433346953227,121.31159366803674,2,7
2024-01-03,08:00,0.976075770314003,245.69574700908103,67.92623277348615,146.13687627302906,18.34624221588089,49.69521117672475,167.4280517990883,22.13593817292049,13.436645741159321,1022.7658227372294,15.809635573267279,248.03731419607627,0.003956597477450931,3.564618826862576,2.974327593777381,112.01033380560105,5.407280162424201,102.84284349718921,124.52319844283033,2,8
2024-01-03,09:00,2.0402303379495375,13.00151886652459,47.66231734985082,79.23697681358803,49.83959365182892,33.011236189063325,28.400298061410982,32.11846484861825,62.9685865517835,992.4526264569504,2.4225703414484245,140.02354446145043,0.1457149297443297,0.26717837486143575,20.224543337306343,348.27281103308934,4.0809536783308,65.23930409471825,105.88043638848772,2,9
2024-01-03,10:00,0.5477501602143269,267.0840995324959,96.64895763416938,23.174621187905583,22.290631992245913,183.01194031842593,210.99545004317616,-0.7599071675978752,87.79864108157179,1004.3667341558323,8.81615947710353,59.06783650909102,0.002043202715750515,2.7351454229864474,-0.6671881666323967,134.82546704864106,1.1880187561592896,70.74583591916877,82.84949142484088,2,10
2024-01-03,11:00,3.3207702745563172,297.59686142435436,110.81391797329954,102.03508965603258,2.1987704351877375,135.4458501041742,27.922832322920073,26.980176956857203,12.302044716087236,1042.385533955097,5.9942313908690465,142.98050207926022,0.01112124976369717,2.6615368356506264,3.3191134337120376,84.97043029330048,1.9695835909067279,85.04173098577321,68.14889588584207,2,11
2024-01-03,12:00,3.9479051679258723,88.92617119085656,126.72319388689831,171.4619478435981,18.76823062768764,90.40727420458336,224.27352584344817,9.54152249959211,27.642676665636632,1013.1997604943234,6.240214313866801,200.5154623733902,0.04390162636355282,0.696241367637601,2.637532213541218,444.69603865264924,2.6054752008988395,111.3953564981224,98.89055289584542,2,12
2024-01-03,13:00,2.78635541456157,63.8852483294523,52.166582295740206,142.94586359925952,7.261364774118319,116.7856162015352,227.4891892988078,0.5192480436224916,51.4166553343378,1014.257462568659,15.575758321305017,14.75795306768001,0.04294281807189763,1.2016053236991857,0.26697997691966846,80.44767802707781,3.3516769523479204,96.56789805197934,138.81430036629672,2,13
2024-01-03,14:00,8.3045013406041,229.84364579355417,189.78216209969514,104.58741593691138,6.950688170690375,150.3947115093676,198.81290296728326,19.554439342645697,69.93071351580281,1028.462029238536,0.10921890063666284,235.61438064565326,0.03597457193182133,1.2047438988213535,13.674558956326996,172.07428952367133,5.012920641030514,122.8906460941112,139.6650757932563,2,14
2024-01-03,15:00,3.631857934266534,76.65487593515572,34.78194114322003,116.77821320248835,14.795216965237822,155.74122024761485,222.33931793961142,5.1818043670479295,25.41062743028978,961.5222896315972,14.981672826719326,267.3388688417228,0.046769219453769405,2.1422782969861403,1.3167290018770348,214.21514619927217,4.907571563144068,92.24356184621844,121.43716424621975,2,15
2024-01-03,16:00,2.8812516459050697,259.8031525684888,193.16498177851605,167.5706028393675,3.615399214685781,184.3793652596981,35.51007649378674,31.961280670112096,15.102534607356185,1002.2884291648727,16.207968602462124,309.589292775082,0.01104761049676511,1.3380535984848505,4.826963474157922,238.0699927951982,4.939203640258568,139.24302834047705,129.64541065958906,2,16
2024-01-03,17:00,5.47269122326666,31.749935055085537,3.956368378993254,77.67336020385792,34.73709723206859,88.23434383464642,220.76636018302761,-3.069684071101574,56.71438459542003,1045.9431736270983,18.02724487684138,36.99740168975051,0.16710540689810738,6.4058868565243,-1.7409524299488937,180.65496291024309,3.9952669344794214,77.3010971002431,120.67405874857126,2,17
2024-01-03,18:00,1.4951498272501504,38.66060371742812,96.74401267155228,60.31955087073209,4.625455325893348,62.215127453782024,49.639612719926056,-0.5606196678096147,83.68387417515778,986.1660392176099,12.53763606460967,0.033693788978044203,0.03769861492534806,0.3955291240941658,-0.46914825741098554,456.26924969956536,3.2830308988072936,97.95512094302052,101.85450463798583,2,18
2024-01-03,19:00,8.041750109464994,293.7663149750841,67.34019978519599,175.92624013508038,10.961188216361853,129.7345320240192,108.4567131088347,18.444825669361762,13.171141838149417,979.4926146422091,6.6691065654448245,26.375892847978438,0.02728178119723329,4.298587301448311,2.4293941507110306,329.3126105881273,5.003197053327269,56.01352694524716,104.63971706989012,2,19
2024-01-03,20:00,0.8380513724297312,202.4778305827314,90.37555937211991,155.55632089834967,5.552086010211849,86.06694035950842,283.39612351518355,21.502380283463054,41.443250532312334,1010.1207965604758,8.544694650977414,332.68204936299895,0.0041186372492259815,2.215886085667132,8.911285331286125,179.7473246113513,3.4583171030482927,84.81992394295605,130.60070396805403,2,20
2024-01-03,21:00,9.870180672345121,254.21928010425688,114.56225121717702,58.824801646729824,4.095218814248522,120.94669852005069,155.8338885211506,27.84489990352361,69.71632685140017,972.1119424565303,19.394721645748586,275.60005957485396,0.03867333482138638,2.199847073128583,19.412441428185733,178.85985976880997,6.249994051413283,90.75933679149763,130.10245422671994,2,21
2024-01-03,22:00,7.7452232160369086,97.97448382810389,87.6822424445291,84.01672692760518,14.119831611437542,86.89723069891029,290.553665304074,6.666732771348721,21.76678054922203,1005.5945156523649,17.623736528717046,300.75683283402014,0.07825474724868074,1.1047813082690947,1.4511330921425443,251.4762495923738,6.151151753603922,97.540017677942,99.46594982422822,2,22
2024-01-03,23:00,2.0672852471883068,203.2686411066607,83.5545232100174,75.29898509239604,29.023049415358127,34.83417840224402,35.78751307715389,32.87921836959813,31.23520992034811,965.5652010857641,9.270518181988841,186.12496697975,0.010120423947544916,2.403994882707575,10.269892877913632,16.831602084816655,6.560896378523446,95.26633895724115,72.713504555577,2,23
2024-01-04,00:00,0.15466895952366377,178.67830636527057,146.811959667248,27.68812648218667,48.26959226589524,96.5382165734969,148.49141387332222,37.89140528982024,58.194337940763944,1007.9793460697906,18.86126014221845,189.61915484299513,0.0008608104264364283,1.2088217135305452,22.0506524448625,463.3214194164798,3.322392474249627,106.01624177393148,62.33461283406262,3,0
2024-01-04,01:00,8.173068141702858,181.34188591676116,137.48937874220647,172.44965896257338,43.90227606313071,139.7289752785014,28.096672880292488,17.456768661768862,95.79085267277962,1010.2379183645178,16.45909750812918,107.46201234210642,0.04482276850769139,1.3094281132874692,16.721987550222973,111.65468885702113,3.46500744947161,122.61862053982395,91.8122568457187,3,1
2024-01-04,02:00,7.097887704091409,205.07720540177874,166.82098512513372,73.37192518833682,43.920762346820915,160.86034249519173,192.76097609579259,29.223911423641056,35.860835641938046,991.8400479012263,18.021797233195894,303.39109870853895,0.034442856939237904,1.2219997710588182,10.479938843777477,348.7962828444433,5.141874935105977,150.37410784486272,91.16990354436562,3,2
2024-01-04,03:00,7.317170963605775,173.03239276560046,50.741837266659616,157.68390579218553,9.627284765845223,101.19862397532663,32.82503039686975,18.618175954470672,53.87746790986393,988.2746425438688,13.65954469151842,298.71704991016236,0.042044879388982916,3.3441486021041555,10.031001775271939,388.86137350286504,7.5293756031333485,118.35073371133326,134.50182998103188,3,3
2024-01-04,04:00,7.735576432190863,129.2896484214971,122.29617344105866,34.894764754839045,13.980452481393185,37.22138859102818,60.856662736709424,-1.8739836764505222,45.993777675797645,974.5458278400449,17.1530808692399,141.18168445997813,0.059372149099410215,1.0486103892210703,-0.8619158858273923,413.6915075936547,7.383545033296016,113.28633194428399,88.65019857845378,3,4
2024-01-04,05:00,0.8330420521674946,83.5008856197835,117.45376229317792,99.06887510406234,4.7432725229699795,85.86410338163915,85.06078992009134,9.675018077917949,90.7657004827072,983.0922307833595,17.835322826686514,118.53614536973059,0.009858382501643998,0.7049238791851574,8.781597930250781,82.8211549337548,5.295263149321378,96.83059100029872,97.21584855036228,3,5
2024-01-04,06:00,3.648810712588299,230.8058179430474,74.57782436366506,5.289087937244298,39.14494865584407,158.32731612413116,227.13571698270013,-1.0630989667843247,16.470087762800407,999.8345967191364,1.8403316908134282,265.81437765108893,0.015740807305728535,3.0538828007598755,-0.17509333283480263,268.3465348778693,4.07247639898222,104.77592003263386,46.41757593204855,3,6
2024-01-04,07:00,1.2471036892987843,68.65545657095268,97.7254508386335,137.79546660777322,4.420998772792536,85.5075577703292,57.54901445724168,39.499560366475606,60.95328322066879,974.7658901029101,19.30433953321317,9.420529801656148,0.01790389081763401,0.6954180101255738,24.076278901096916,41.837181069935056,1.9096521513515266,96.58567916515881,80.71780988302662,3,7
